   1     -0.993128599185075788824406      0.017614007138437835081612
   2     -0.963971927278936435712353      0.040601429799228684613954
   3     -0.912234428250808027094365      0.062672048335266655749720
   4     -0.839116971821934787278963      0.083276741575684501417420
   5     -0.746331906460099503419769      0.101930119825541065647911
   6     -0.636053680726444747861592      0.118194531956945847461782
   7     -0.510867001950816912447806      0.131688638462146900831584
   8     -0.373706088715418938139834      0.142096109301818623871227
   9     -0.227785851141645068196340      0.149172986499683662975357
  10     -0.076526521133497338311713      0.152753387109808430599500
  11      0.076526521133497338311713      0.152753387149465125194325
  12      0.227785851141645068196340      0.149172986455197886801471
  13      0.373706088715418938139834      0.142096109334467618490194
  14      0.510867001950816912447806      0.131688638447501671357998
  15      0.636053680726444747861592      0.118194531970003818832637
  16      0.746331906460099503419769      0.101930119821878398256310
  17      0.839116971821934787278963      0.083276741578873839100261
  18      0.912234428250808027094365      0.062672048337235386483712
  19      0.963971927278936435712353      0.040601429801590052659499
  20      0.993128599185075788824406      0.017614007139187468076180
